"","Season","SexRepro","AgeClass","SampleTimeHour","Strongyles","Coccidia","Capillaria","Nematodirus","TrichurisBin","StrongylesBin","CoccidiaBin","CapillariaBin","NematodirusBin","StrongyloidesBin","MonieziaBin","Id","Sex","Age","logStrongyles","logNematodirus","logCapillaria","logCoccidia","SampleTimeScale","AgeScale","obs"
"339","Summer19","Male","Lamb",11,36,468,0,216,0,1,1,0,1,0,1,"11936","Male",0,3.61091791264422,5.37989735354046,0,6.15060276844628,-0.514959851900222,-1.20235821966062,"339"
"340","Summer19","FemaleNoLamb","Lamb",10,81,1314,0,0,0,1,1,0,0,0,0,"11960","Female",0,4.40671924726425,0,0,7.18159194461187,-0.9441648832748,-1.20235821966062,"340"
"341","Summer19","Male","Lamb",12,27,1278,0,81,0,1,1,0,1,0,0,"11920","Male",0,3.3322045101752,4.40671924726425,0,7.15383380157884,-0.0857548205256438,-1.20235821966062,"341"
"342","Summer19","Male","Lamb",12,369,180,0,261,0,1,1,0,1,0,1,"11888","Male",0,5.91350300563827,5.5683445037611,0,5.19849703126583,-0.0857548205256438,-1.20235821966062,"342"
"343","Summer19","Male","Lamb",11,144,2088,0,12,0,1,1,0,1,0,0,"11853","Male",0,4.97673374242057,2.56494935746154,0,7.64444076155657,-0.514959851900222,-1.20235821966062,"343"
"344","Summer19","FemaleNoLamb","Lamb",11,72,2853,0,15,0,1,1,0,1,0,0,"11963","Female",0,4.29045944114839,2.77258872223978,0,7.95647679803678,-0.514959851900222,-1.20235821966062,"344"
"345","Summer19","FemaleNoLamb","Lamb",11,81,3825,0,1,0,1,1,0,1,0,0,"11886","Female",0,4.40671924726425,0.693147180559945,0,8.2495751500002,-0.514959851900222,-1.20235821966062,"345"
"346","Summer19","Male","Lamb",12,288,1503,0,60,0,1,1,0,1,0,0,"11943","Male",0,5.66642668811243,4.11087386417331,0,7.31588350450979,-0.0857548205256438,-1.20235821966062,"346"
"347","Summer19","Male","Lamb",10,5,4734,0,2,0,1,1,0,1,0,0,"12007","Male",0,1.79175946922805,1.09861228866811,0,8.46273700562018,-0.9441648832748,-1.20235821966062,"347"
"348","Summer19","FemaleNoLamb","Lamb",12,4,423,0,1,0,1,1,0,1,0,0,"11864","Female",0,1.6094379124341,0.693147180559945,0,6.04973345523196,-0.0857548205256438,-1.20235821966062,"348"
"349","Summer19","FemaleNoLamb","Lamb",11,153,585,0,270,0,1,1,0,1,0,1,"11996","Female",0,5.03695260241363,5.6021188208797,0,6.37331978957701,-0.514959851900222,-1.20235821966062,"349"
"350","Summer19","Male","Lamb",17,135,864,0,36,0,1,1,0,1,0,1,"11924","Male",0,4.91265488573605,3.61091791264422,0,6.76272950693188,2.06027033634725,-1.20235821966062,"350"
"351","Summer19","Male","Lamb",16,21,2259,0,21,0,1,1,0,1,0,1,"11938","Male",0,3.09104245335832,3.09104245335832,0,7.72312009226633,1.63106530497267,-1.20235821966062,"351"
"352","Summer19","FemaleNoLamb","Lamb",16,6,2853,0,63,0,1,1,0,1,0,0,"11872","Female",0,1.94591014905531,4.15888308335967,0,7.95647679803678,1.63106530497267,-1.20235821966062,"352"
"353","Summer19","FemaleLamb","Adult",17,0,684,0,0,0,0,1,0,0,0,0,"8740","Female",7,0,0,0,6.52941883826223,2.06027033634725,1.0001750192973,"353"
"354","Summer19","FemaleNoLamb","Adult",17,1,24,0,0,0,1,1,0,0,0,0,"7213","Female",10,0.693147180559945,0,0,3.2188758248682,2.06027033634725,1.94411783599356,"354"
"355","Summer19","FemaleLamb","Adult",17,6,15,0,1,0,1,1,0,1,0,0,"11228","Female",2,1.94591014905531,0.693147180559945,0,2.77258872223978,2.06027033634725,-0.573063008529787,"355"
"356","Summer19","FemaleLamb","Adult",16,51,84,0,0,0,1,1,0,0,0,0,"10237","Female",4,3.95124371858143,0,0,4.44265125649032,1.63106530497267,0.0562322026010486,"356"
"357","Summer19","Male","Adult",17,30,141,0,0,0,1,1,0,0,0,0,"10661","Male",3,3.43398720448515,0,0,4.95582705760126,2.06027033634725,-0.258415402964369,"357"
"358","Summer19","Male","Lamb",10,126,1980,0,90,0,1,1,0,1,0,1,"12026","Male",0,4.84418708645859,4.51085950651685,0,7.59135704669855,-0.9441648832748,-1.20235821966062,"358"
"359","Summer19","FemaleLamb","Adult",9,261,90,0,0,0,1,1,0,0,1,0,"9075","Female",6,5.5683445037611,0,0,4.51085950651685,-1.37336991464938,0.685527413731884,"359"
"360","Summer19","FemaleLamb","Adult",9,72,828,0,0,0,1,1,0,0,0,0,"8731","Female",7,4.29045944114839,0,0,6.7202201551353,-1.37336991464938,1.0001750192973,"360"
"361","Summer19","FemaleLamb","Adult",9,27,369,0,0,0,1,1,0,0,0,0,"10296","Female",4,3.3322045101752,0,0,5.91350300563827,-1.37336991464938,0.0562322026010486,"361"
"362","Summer19","FemaleLamb","Adult",9,10,99,0,0,0,1,1,0,0,0,0,"7157","Female",10,2.39789527279837,0,0,4.60517018598809,-1.37336991464938,1.94411783599356,"362"
"363","Summer19","FemaleLamb","Adult",10,2,1260,0,0,0,1,1,0,0,0,1,"9827","Female",5,1.09861228866811,0,0,7.13966033596492,-0.9441648832748,0.370879808166466,"363"
"364","Summer19","FemaleLamb","Adult",9,8,216,0,0,0,1,1,0,0,0,0,"10622","Female",3,2.19722457733622,0,0,5.37989735354046,-1.37336991464938,-0.258415402964369,"364"
"365","Summer19","FemaleLamb","Adult",10,6,63,0,0,0,1,1,0,0,0,0,"9023","Female",6,1.94591014905531,0,0,4.15888308335967,-0.9441648832748,0.685527413731884,"365"
"366","Summer19","FemaleNoLamb","Adult",9,9,666,0,0,0,1,1,0,0,0,0,"7241","Female",10,2.30258509299405,0,0,6.50279004591562,-1.37336991464938,1.94411783599356,"366"
"367","Summer19","FemaleLamb","Adult",10,5,126,0,0,0,1,1,0,0,0,0,"7560","Female",9,1.79175946922805,0,0,4.84418708645859,-0.9441648832748,1.62947023042814,"367"
"368","Summer19","FemaleLamb","Adult",11,9,234,0,0,0,1,1,0,0,0,1,"10243","Female",4,2.30258509299405,0,0,5.45958551414416,-0.514959851900222,0.0562322026010486,"368"
"369","Summer19","FemaleLamb","Adult",11,27,360,0,0,0,1,1,0,0,0,0,"10255","Female",4,3.3322045101752,0,0,5.88887795833288,-0.514959851900222,0.0562322026010486,"369"
"370","Summer19","Male","Adult",11,243,414,0,0,0,1,1,0,0,1,0,"10630","Male",3,5.4971682252932,0,0,6.0282785202307,-0.514959851900222,-0.258415402964369,"370"
"371","Summer19","FemaleNoLamb","Adult",11,45,279,0,0,0,1,1,0,0,0,0,"10345","Female",4,3.8286413964891,0,0,5.63478960316925,-0.514959851900222,0.0562322026010486,"371"
"372","Summer19","FemaleNoLamb","Lamb",9,351,7014,0,513,0,1,1,0,1,0,1,"11968","Female",0,5.8636311755981,6.24222326545517,0,8.85580599253656,-1.37336991464938,-1.20235821966062,"372"
"373","Summer19","Male","Lamb",9,2,5922,0,78,0,1,1,0,1,1,0,"11976","Male",0,1.09861228866811,4.36944785246702,0,8.68659835627697,-1.37336991464938,-1.20235821966062,"373"
"374","Summer19","Male","Lamb",11,6,5481,0,441,0,1,1,0,1,1,1,"11948","Male",0,1.94591014905531,6.0913098820777,0,8.60922527686273,-0.514959851900222,-1.20235821966062,"374"
"375","Summer19","FemaleNoLamb","Lamb",11,7,5229,0,243,0,1,1,0,1,0,1,"11981","Female",0,2.07944154167984,5.4971682252932,0,8.56216655705897,-0.514959851900222,-1.20235821966062,"375"
"376","Summer19","FemaleNoLamb","Lamb",11,36,12306,0,0,0,1,1,0,0,0,0,"11868","Female",0,3.61091791264422,0,0,9.41792348517234,-0.514959851900222,-1.20235821966062,"376"
"377","Summer19","Male","Lamb",10,108,7161,0,12,0,1,1,0,1,0,0,"11919","Male",0,4.69134788222914,2.56494935746154,0,8.87654455055838,-0.9441648832748,-1.20235821966062,"377"
"378","Summer19","FemaleLamb","Adult",14,9,135,0,0,0,1,1,0,0,0,0,"10527","Female",3,2.30258509299405,0,0,4.91265488573605,0.772655242223513,-0.258415402964369,"378"
"379","Summer19","FemaleLamb","Adult",15,4,0,0,0,0,1,0,0,0,0,0,"7454","Female",9,1.6094379124341,0,0,0,1.20186027359809,1.62947023042814,"379"
"380","Summer19","FemaleLamb","Adult",15,9,189,0,0,0,1,1,0,0,0,0,"7576","Female",9,2.30258509299405,0,0,5.24702407216049,1.20186027359809,1.62947023042814,"380"
"381","Summer19","FemaleLamb","Adult",15,17,621,0,0,0,1,1,0,0,1,0,"10594","Female",3,2.89037175789616,0,0,6.43294009273918,1.20186027359809,-0.258415402964369,"381"
"382","Summer19","FemaleLamb","Adult",15,153,252,0,0,0,1,1,0,0,0,0,"10220","Female",4,5.03695260241363,0,0,5.53338948872752,1.20186027359809,0.0562322026010486,"382"
"383","Summer19","Male","Lamb",15,9,8358,0,576,0,1,1,0,1,0,0,"11931","Male",0,2.30258509299405,6.3578422665081,0,9.03109408169916,1.20186027359809,-1.20235821966062,"383"
"384","Summer19","Male","Lamb",16,7,3654,0,10,0,1,1,0,1,0,0,"11932","Male",0,2.07944154167984,2.39789527279837,0,8.20385137218388,1.63106530497267,-1.20235821966062,"384"
"385","Summer19","FemaleNoLamb","Lamb",15,360,8169,0,297,0,1,1,0,1,1,1,"11974","Female",0,5.88887795833288,5.6970934865054,0,9.00822418785405,1.20186027359809,-1.20235821966062,"385"
"386","Summer19","Male","Lamb",15,261,8715,0,189,0,1,1,0,1,0,1,"11955","Male",0,5.5683445037611,5.24702407216049,0,9.07291569606451,1.20186027359809,-1.20235821966062,"386"
"387","Summer19","FemaleNoLamb","Lamb",15,8,19593,0,0,0,1,1,0,0,0,0,"11875","Female",0,2.19722457733622,0,0,9.88297867590459,1.20186027359809,-1.20235821966062,"387"
"388","Summer19","FemaleLamb","Adult",12,75,168,0,0,0,1,1,0,0,0,0,"10549","Female",3,4.33073334028633,0,0,5.12989871492307,-0.0857548205256438,-0.258415402964369,"388"
"389","Summer19","FemaleLamb","Adult",13,15,21,0,0,0,1,1,0,0,1,0,"9153","Female",6,2.77258872223978,0,0,3.09104245335832,0.343450210848935,0.685527413731884,"389"
"390","Summer19","FemaleLamb","Adult",13,8,24,0,0,0,1,1,0,0,1,0,"11393","Female",3,2.19722457733622,0,0,3.2188758248682,0.343450210848935,-0.258415402964369,"390"
"391","Summer19","FemaleLamb","Adult",14,24,9,0,0,0,1,1,0,0,0,0,"10190","Female",4,3.2188758248682,0,0,2.30258509299405,0.772655242223513,0.0562322026010486,"391"
"392","Summer19","FemaleLamb","Adult",12,11,288,0,2,0,1,1,0,1,0,0,"10225","Female",4,2.484906649788,1.09861228866811,0,5.66642668811243,-0.0857548205256438,0.0562322026010486,"392"
"393","Summer19","FemaleLamb","Adult",12,27,243,0,0,0,1,1,0,0,0,0,"9246","Female",6,3.3322045101752,0,0,5.4971682252932,-0.0857548205256438,0.685527413731884,"393"
"394","Summer19","FemaleLamb","Adult",12,36,135,0,0,0,1,1,0,0,0,0,"11222","Female",2,3.61091791264422,0,0,4.91265488573605,-0.0857548205256438,-0.573063008529787,"394"
"395","Summer19","FemaleLamb","Adult",14,16,10,0,0,0,1,1,0,0,0,0,"8258","Female",8,2.83321334405622,0,0,2.39789527279837,0.772655242223513,1.31482262486272,"395"
"396","Summer19","FemaleLamb","Adult",12,7,1,0,0,0,1,1,0,0,0,0,"8749","Female",7,2.07944154167984,0,0,0.693147180559945,-0.0857548205256438,1.0001750192973,"396"
"397","Summer19","FemaleLamb","Adult",13,4,114,0,0,0,1,1,0,0,0,0,"9119","Female",6,1.6094379124341,0,0,4.74493212836325,0.343450210848935,0.685527413731884,"397"
"398","Summer19","FemaleLamb","Adult",14,51,24,0,0,0,1,1,0,0,0,0,"8798","Female",7,3.95124371858143,0,0,3.2188758248682,0.772655242223513,1.0001750192973,"398"
"399","Summer19","Male","Adult",13,315,875,0,0,0,1,1,0,0,0,0,"10525","Male",3,5.75574221358691,0,0,6.77536609093639,0.343450210848935,-0.258415402964369,"399"
"400","Summer19","Male","Lamb",14,639,10479,0,126,0,1,1,0,1,0,1,"12027","Male",0,6.46146817635372,4.84418708645859,0,9.25722395787503,0.772655242223513,-1.20235821966062,"400"
"401","Summer19","Male","Lamb",13,9,1470,0,9,0,1,1,0,1,0,0,"11912","Male",0,2.30258509299405,2.30258509299405,0,7.29369772060144,0.343450210848935,-1.20235821966062,"401"
"402","Summer19","FemaleNoLamb","Lamb",12,12,3045,0,81,0,1,1,0,1,0,1,"11944","Female",0,2.56494935746154,4.40671924726425,0,8.02158453345511,-0.0857548205256438,-1.20235821966062,"402"
"403","Summer19","FemaleNoLamb","Lamb",13,87,4116,0,57,0,1,1,0,1,0,1,"12015","Female",0,4.47733681447821,4.06044301054642,0,8.3228800217699,0.343450210848935,-1.20235821966062,"403"
"404","Summer19","Male","Lamb",13,66,2415,0,3,0,1,1,0,1,0,0,"11911","Male",0,4.20469261939097,1.38629436111989,0,7.78986855905471,0.343450210848935,-1.20235821966062,"404"
"405","Summer19","FemaleLamb","Adult",11,10,369,0,0,0,1,1,0,0,0,0,"8751","Female",7,2.39789527279837,0,0,5.91350300563827,-0.514959851900222,1.0001750192973,"405"
"406","Summer19","FemaleLamb","Adult",12,87,414,0,0,0,1,1,0,0,1,0,"9904","Female",5,4.47733681447821,0,0,6.0282785202307,-0.0857548205256438,0.370879808166466,"406"
"407","Summer19","FemaleLamb","Adult",12,66,144,0,0,0,1,1,0,0,1,0,"8758","Female",7,4.20469261939097,0,0,4.97673374242057,-0.0857548205256438,1.0001750192973,"407"
"408","Summer19","FemaleLamb","Adult",12,9,360,0,0,0,1,1,0,0,0,0,"8510","Female",8,2.30258509299405,0,0,5.88887795833288,-0.0857548205256438,1.31482262486272,"408"
"409","Summer19","Male","Adult",14,342,609,0,0,0,1,1,0,0,0,1,"9139","Male",6,5.83773044716594,0,0,6.41345895716736,0.772655242223513,0.685527413731884,"409"
"410","Summer19","FemaleNoLamb","Adult",15,20,54,0,0,0,1,1,0,0,0,0,"8958","Female",7,3.04452243772342,0,0,4.00733318523247,1.20186027359809,1.0001750192973,"410"
"411","Summer19","FemaleLamb","Adult",15,10,49,0,0,0,1,1,0,0,0,0,"8714","Female",7,2.39789527279837,0,0,3.91202300542815,1.20186027359809,1.0001750192973,"411"
"412","Summer19","FemaleLamb","Adult",14,3,297,0,0,0,1,1,0,0,0,0,"9208","Female",6,1.38629436111989,0,0,5.6970934865054,0.772655242223513,0.685527413731884,"412"
"413","Summer19","FemaleLamb","Adult",14,9,270,0,0,0,1,1,0,0,0,0,"9838","Female",5,2.30258509299405,0,0,5.6021188208797,0.772655242223513,0.370879808166466,"413"
"414","Summer19","FemaleLamb","Adult",14,11,147,0,0,0,1,1,0,0,0,0,"8725","Female",7,2.484906649788,0,0,4.99721227376411,0.772655242223513,1.0001750192973,"414"
"415","Summer19","FemaleLamb","Adult",14,7,162,0,0,0,1,1,0,0,0,0,"8787","Female",7,2.07944154167984,0,0,5.09375020080676,0.772655242223513,1.0001750192973,"415"
"416","Summer19","FemaleLamb","Adult",14,1,350,0,0,0,1,1,0,0,0,0,"9074","Female",6,0.693147180559945,0,0,5.86078622346587,0.772655242223513,0.685527413731884,"416"
"417","Summer19","FemaleNoLamb","Adult",14,27,3,0,0,0,1,1,0,0,0,0,"10226","Female",4,3.3322045101752,0,0,1.38629436111989,0.772655242223513,0.0562322026010486,"417"
"418","Summer19","FemaleNoLamb","Lamb",11,63,8022,0,234,0,1,1,0,1,0,0,"11913","Female",0,4.15888308335967,5.45958551414416,0,8.99006769575366,-0.514959851900222,-1.20235821966062,"418"
"419","Summer19","FemaleNoLamb","Lamb",12,72,3822,0,0,0,1,1,0,0,0,1,"11949","Female",0,4.29045944114839,0,0,8.24879073369641,-0.0857548205256438,-1.20235821966062,"419"
"420","Summer19","Male","Lamb",12,198,2940,0,279,0,1,1,0,1,0,1,"11957","Male",0,5.29330482472449,5.63478960316925,0,7.986504938554,-0.0857548205256438,-1.20235821966062,"420"
"421","Summer19","Male","Lamb",11,99,5796,0,36,0,1,1,0,1,0,0,"11855","Male",0,4.60517018598809,3.61091791264422,0,8.66509582133973,-0.514959851900222,-1.20235821966062,"421"
"422","Summer19","Male","Lamb",11,648,8820,0,513,0,1,1,0,1,0,0,"11892","Male",0,6.47543271670409,6.24222326545517,0,9.08489052125877,-0.514959851900222,-1.20235821966062,"422"
"423","Summer19","FemaleNoLamb","Lamb",12,108,1503,0,0,0,1,1,0,0,0,0,"11953","Female",0,4.69134788222914,0,0,7.31588350450979,-0.0857548205256438,-1.20235821966062,"423"
"424","Summer19","FemaleNoLamb","Lamb",14,24,2408,0,0,0,1,1,0,0,0,0,"11978","Female",0,3.2188758248682,0,0,7.78696700261487,0.772655242223513,-1.20235821966062,"424"
"425","Summer19","Male","Lamb",14,135,4872,0,243,0,1,1,0,1,0,0,"11927","Male",0,4.91265488573605,5.4971682252932,0,8.49146504284351,0.772655242223513,-1.20235821966062,"425"
"426","Summer19","FemaleNoLamb","Lamb",15,117,6888,0,99,0,1,1,0,1,0,0,"12021","Female",0,4.77068462446567,4.60517018598809,0,8.8376812155932,1.20186027359809,-1.20235821966062,"426"
"427","Summer19","Male","Lamb",11,135,16632,0,540,0,1,1,0,1,0,0,"11905","Male",0,4.91265488573605,6.29341927884648,0,9.71914395279054,-0.514959851900222,-1.20235821966062,"427"
"428","Summer19","FemaleNoLamb","Lamb",14,42,4389,0,21,0,1,1,0,1,0,0,"12010","Female",0,3.76120011569356,3.09104245335832,0,8.38708450606922,0.772655242223513,-1.20235821966062,"428"
"429","Summer19","FemaleLamb","Adult",8,9,21,0,0,0,1,1,0,0,0,0,"7163","Female",10,2.30258509299405,0,0,3.09104245335832,-1.80257494602396,1.94411783599356,"429"
"430","Summer19","FemaleLamb","Adult",11,21,1701,0,0,0,1,1,0,0,0,0,"8756","Female",7,3.09104245335832,0,0,7.43955930913332,-0.514959851900222,1.0001750192973,"430"
"431","Summer19","FemaleLamb","Adult",12,60,147,0,0,0,1,1,0,0,0,0,"9805","Female",5,4.11087386417331,0,0,4.99721227376411,-0.0857548205256438,0.370879808166466,"431"
"432","Summer19","FemaleLamb","Adult",10,1,630,0,0,0,1,1,0,0,0,0,"10289","Female",4,0.693147180559945,0,0,6.44730586254121,-0.9441648832748,0.0562322026010486,"432"
"433","Summer19","Male","Adult",10,78,57,0,0,0,1,1,0,0,0,0,"10126","Male",6,4.36944785246702,0,0,4.06044301054642,-0.9441648832748,0.685527413731884,"433"
"434","Summer19","Male","Adult",11,90,15,0,0,0,1,1,0,0,0,0,"10131","Male",6,4.51085950651685,0,0,2.77258872223978,-0.514959851900222,0.685527413731884,"434"
"435","Summer19","FemaleNoLamb","Adult",8,3,99,0,0,0,1,1,0,0,0,1,"10438","Female",4,1.38629436111989,0,0,4.60517018598809,-1.80257494602396,0.0562322026010486,"435"
"436","Summer19","FemaleNoLamb","Adult",11,51,574,0,0,0,1,1,0,0,0,0,"11124","Female",2,3.95124371858143,0,0,6.35437004079735,-0.514959851900222,-0.573063008529787,"436"
"437","Summer19","FemaleLamb","Adult",9,4,279,0,0,0,1,1,0,0,0,0,"9165","Female",6,1.6094379124341,0,0,5.63478960316925,-1.37336991464938,0.685527413731884,"437"
"438","Summer19","FemaleLamb","Adult",11,63,259,0,0,0,1,1,0,0,0,0,"8712","Female",7,4.15888308335967,0,0,5.56068163101553,-0.514959851900222,1.0001750192973,"438"
"439","Summer19","FemaleLamb","Adult",11,54,909,0,0,0,1,1,0,0,1,0,"11239","Female",2,4.00733318523247,0,0,6.8134445995109,-0.514959851900222,-0.573063008529787,"439"
"440","Summer19","FemaleLamb","Adult",11,18,609,0,0,0,1,1,0,0,0,0,"10588","Female",3,2.94443897916644,0,0,6.41345895716736,-0.514959851900222,-0.258415402964369,"440"
"441","Summer19","FemaleLamb","Adult",10,24,72,0,0,0,1,1,0,0,0,0,"9125","Female",6,3.2188758248682,0,0,4.29045944114839,-0.9441648832748,0.685527413731884,"441"
"442","Summer19","Male","Adult",9,864,693,0,0,0,1,1,0,0,0,0,"9110","Male",6,6.76272950693188,0,0,6.5424719605068,-1.37336991464938,0.685527413731884,"442"
"443","Summer19","FemaleLamb","Adult",10,0,805,0,0,0,0,1,0,0,0,0,"10351","Female",4,0,0,0,6.69208374250663,-0.9441648832748,0.0562322026010486,"443"
"444","Summer19","Male","Adult",11,234,413,0,0,0,1,1,0,0,0,0,"9866","Male",5,5.45958551414416,0,0,6.02586597382531,-0.514959851900222,0.370879808166466,"444"
"445","Summer19","FemaleLamb","Adult",11,33,560,0,0,0,1,1,0,0,0,0,"10349","Female",4,3.52636052461616,0,0,6.3297209055227,-0.514959851900222,0.0562322026010486,"445"
"446","Summer19","Male","Adult",10,189,581,0,0,0,1,1,0,0,0,0,"10603","Male",3,5.24702407216049,0,0,6.36647044773144,-0.9441648832748,-0.258415402964369,"446"
"447","Summer19","FemaleLamb","Adult",10,4,49,0,0,0,1,1,0,0,0,0,"9833","Female",5,1.6094379124341,0,0,3.91202300542815,-0.9441648832748,0.370879808166466,"447"
"448","Summer19","FemaleNoLamb","Lamb",10,18,1435,0,0,0,1,1,0,0,0,0,"11860","Female",0,2.94443897916644,0,0,7.26961674960817,-0.9441648832748,-1.20235821966062,"448"
"449","Summer19","Male","Lamb",11,81,1044,0,306,0,1,1,0,1,0,0,"12022","Male",0,4.40671924726425,5.7268477475872,0,6.95177216439891,-0.514959851900222,-1.20235821966062,"449"
"450","Summer19","Male","Lamb",11,24,1533,0,0,0,1,1,0,0,0,0,"11866","Male",0,3.2188758248682,0,0,7.3356339819272,-0.514959851900222,-1.20235821966062,"450"
"451","Summer19","Male","Lamb",8,423,3759,0,27,0,1,1,0,1,0,0,"11880","Male",0,6.04973345523196,3.3322045101752,0,8.23217423638394,-1.80257494602396,-1.20235821966062,"451"
"452","Summer19","FemaleNoLamb","Lamb",9,288,847,0,0,0,1,1,0,0,0,0,"11856","Female",0,5.66642668811243,0,0,6.7428806357919,-1.37336991464938,-1.20235821966062,"452"
"453","Summer19","Male","Lamb",12,396,3654,0,48,0,1,1,0,1,0,0,"11876","Male",0,5.98393628068719,3.89182029811063,0,8.20385137218388,-0.0857548205256438,-1.20235821966062,"453"
"454","Summer19","Male","Lamb",12,216,2184,0,99,0,1,1,0,1,0,1,"11961","Male",0,5.37989735354046,4.60517018598809,0,7.68937110752969,-0.0857548205256438,-1.20235821966062,"454"
"455","Summer19","FemaleNoLamb","Lamb",8,243,4284,0,423,0,1,1,0,1,0,1,"12005","Female",0,5.4971682252932,6.04973345523196,0,8.36287583103188,-1.80257494602396,-1.20235821966062,"455"
"456","Summer19","Male","Lamb",10,135,5481,0,0,0,1,1,0,0,0,0,"11983","Male",0,4.91265488573605,0,0,8.60922527686273,-0.9441648832748,-1.20235821966062,"456"
"457","Summer19","Male","Lamb",9,99,5250,0,6,0,1,1,0,1,0,0,"11925","Male",0,4.60517018598809,1.94591014905531,0,8.56617381363786,-1.37336991464938,-1.20235821966062,"457"
"458","Summer19","FemaleNoLamb","Lamb",9,45,3570,0,108,0,1,1,0,1,0,1,"11928","Female",0,3.8286413964891,4.69134788222914,0,8.18060094759445,-1.37336991464938,-1.20235821966062,"458"
"459","Summer19","FemaleLamb","Adult",15,24,189,0,0,0,1,1,0,0,0,1,"8744","Female",7,3.2188758248682,0,0,5.24702407216049,1.20186027359809,1.0001750192973,"459"
"460","Summer19","FemaleLamb","Adult",16,21,66,0,0,0,1,1,0,0,0,0,"9836","Female",5,3.09104245335832,0,0,4.20469261939097,1.63106530497267,0.370879808166466,"460"
"461","Summer19","FemaleLamb","Adult",14,51,99,0,0,0,1,1,0,0,0,0,"10642","Female",3,3.95124371858143,0,0,4.60517018598809,0.772655242223513,-0.258415402964369,"461"
"462","Summer19","Male","Adult",15,36,259,0,0,0,1,1,0,0,0,0,"8735","Male",7,3.61091791264422,0,0,5.56068163101553,1.20186027359809,1.0001750192973,"462"
"463","Summer19","Male","Adult",15,60,462,0,1,0,1,1,0,1,0,0,"10202","Male",4,4.11087386417331,0.693147180559945,0,6.13772705408623,1.20186027359809,0.0562322026010486,"463"
"464","Summer19","Male","Adult",15,189,1197,0,0,0,1,1,0,0,0,0,"10303","Male",4,5.24702407216049,0,0,7.08840877867539,1.20186027359809,0.0562322026010486,"464"
"465","Summer19","FemaleLamb","Adult",14,12,84,0,0,0,1,1,0,0,0,0,"9764","Female",5,2.56494935746154,0,0,4.44265125649032,0.772655242223513,0.370879808166466,"465"
"466","Summer19","FemaleNoLamb","Lamb",16,57,5376,0,9,0,1,1,0,1,0,0,"11851","Female",0,4.06044301054642,2.30258509299405,0,8.58988587680968,1.63106530497267,-1.20235821966062,"466"
"467","Summer19","Male","Lamb",13,216,8778,0,333,0,1,1,0,1,0,0,"11999","Male",0,5.37989735354046,5.8111409929767,0,9.08011778492621,0.343450210848935,-1.20235821966062,"467"
"468","Summer19","Male","Lamb",13,126,3108,0,234,0,1,1,0,1,0,0,"11994","Male",0,4.84418708645859,5.45958551414416,0,8.04205641005875,0.343450210848935,-1.20235821966062,"468"
"469","Summer19","FemaleNoLamb","Lamb",13,747,11886,0,63,0,1,1,0,1,0,0,"12000","Female",0,6.61740297797448,4.15888308335967,0,9.38320064498062,0.343450210848935,-1.20235821966062,"469"
"470","Summer19","FemaleNoLamb","Lamb",14,15,1092,0,0,0,1,1,0,0,0,0,"11863","Female",0,2.77258872223978,0,0,6.99668148817654,0.772655242223513,-1.20235821966062,"470"
"471","Summer19","Male","Lamb",14,306,10290,0,1161,0,1,1,0,1,0,0,"12020","Male",0,5.7268477475872,7.05789793741186,0,9.23902500583609,0.772655242223513,-1.20235821966062,"471"
"472","Summer19","Male","Lamb",14,99,658,0,63,0,1,1,0,1,0,0,"12019","Male",0,4.60517018598809,4.15888308335967,0,6.49072353450251,0.772655242223513,-1.20235821966062,"472"
"473","Summer19","Male","Lamb",15,162,3360,0,477,0,1,1,0,1,0,0,"11967","Male",0,5.09375020080676,6.16961073249146,0,8.11999382772511,1.20186027359809,-1.20235821966062,"473"
"474","Summer19","Male","Lamb",15,126,1554,0,270,0,1,1,0,1,0,1,"11873","Male",0,4.84418708645859,5.6021188208797,0,7.34923082461333,1.20186027359809,-1.20235821966062,"474"
"475","Summer19","FemaleNoLamb","Lamb",14,5,1470,0,4,0,1,1,0,1,0,1,"11910","Female",0,1.79175946922805,1.6094379124341,0,7.29369772060144,0.772655242223513,-1.20235821966062,"475"
"476","Summer19","FemaleNoLamb","Lamb",15,558,8442,0,324,0,1,1,0,1,0,0,"12014","Female",0,6.3261494731551,5.78382518232974,0,9.0410929746695,1.20186027359809,-1.20235821966062,"476"
"477","Summer19","FemaleNoLamb","Lamb",14,477,27006,0,495,0,1,1,0,1,0,0,"12038","Female",0,6.16961073249146,6.20657592672493,0,10.2038513706439,0.772655242223513,-1.20235821966062,"477"
"478","Summer19","FemaleLamb","Adult",9,30,637,0,0,0,1,1,0,0,0,0,"11191","Female",2,3.43398720448515,0,0,6.45833828334479,-1.37336991464938,-0.573063008529787,"478"
"479","Summer19","Male","Adult",10,162,140,0,0,0,1,1,0,0,1,0,"10659","Male",3,5.09375020080676,0,0,4.94875989037817,-0.9441648832748,-0.258415402964369,"479"
"480","Summer19","Male","Adult",9,423,63,0,0,0,1,1,0,0,0,0,"10258","Male",4,6.04973345523196,0,0,4.15888308335967,-1.37336991464938,0.0562322026010486,"480"
"481","Summer19","Male","Adult",10,165,207,0,0,0,1,1,0,0,0,0,"9897","Male",5,5.11198778835654,0,0,5.33753807970132,-0.9441648832748,0.370879808166466,"481"
